user_id,source,category
7f5fbd8e80,other,Товары для животных
bd2c0620be,other,Досуг
4aff8ac0d4,other,Досуг
15f39e5748,context,Бытовая техника
64a446850a,other,Электроника
03c0bc79fb,other,Электроника
befbc909f0,email,Электроника
9f96c46432,email,Досуг
30e80580cf,other,Досуг
9dfc2c77ab,other,Электроника
1b2c37556e,other,Бытовая техника
787da1d977,other,Продукты
481bf36fcf,other,Продукты
676c71b717,context,Бытовая техника
dd82f6c6ab,context,Бытовая техника
4756374fb6,other,Бытовая техника
fb0dba0468,email,Электроника
c4fb75d55b,other,Электроника
2a3ba0d0cf,other,Досуг
034e0107a9,other,Электроника
92aac83be4,email,Бытовая техника
8d5b1189fd,other,Строительство и ремонт
d861d02006,other,Электроника
cfc0444873,context,Досуг
60a689db0e,other,Бытовая техника
dc45517f1d,other,Электроника
5c5a68f96e,other,Досуг
91e55261a6,other,Электроника
19bc2020e7,context,Продукты
d7f774a800,other,Досуг
96c825c254,other,Электроника
422a1ff4fc,email,Электроника
56df72051f,context,Товары для животных
73443dc439,other,Продукты
0cc793fe74,other,Строительство и ремонт
56bf60b050,other,Строительство и ремонт
81aba4e750,other,Электроника
e50bfef5f4,other,Бытовая техника
bb4b9aa503,context,Бытовая техника
56b7f08a69,other,Досуг
700ab2d56f,other,Бытовая техника
67adc817d4,context,Электроника
1098f2030c,other,Строительство и ремонт
9fecd1cfd2,context,Товары для животных
e730f09bcb,other,Продукты
33079f9a7d,other,Товары для животных
eb4d1716ca,other,Товары для животных
4fa32b6bac,other,Бытовая техника
0bca794c0b,context,Электроника
00c027e8c8,other,Бытовая техника
489b9fc4bc,other,Электроника
8a4f97273d,context,Бытовая техника
8c47f5f002,other,Продукты
dc653b8b5b,other,Электроника
f0e42722c4,other,Строительство и ремонт
a6ef9b8176,context,Бытовая техника
5ac779af1a,context,Электроника
3cca7bc9e3,other,Электроника
50687dc7e4,other,Бытовая техника
c6053d6484,context,Продукты
c7c2056bac,other,Электроника
a0afae215f,context,Электроника
040a6cf1c0,other,Бытовая техника
9ff255ccd7,other,Продукты
6f5d4db781,other,Электроника
a2524d076f,other,Строительство и ремонт
adc5fb14c8,other,Бытовая техника
78934814c9,other,Продукты
794873db83,other,Бытовая техника
f20bac8f88,other,Бытовая техника
51674ca492,other,Электроника
db19ef4974,context,Бытовая техника
959b04a0dc,other,Электроника
9382b59c58,other,Товары для животных
9b2629ec23,email,Продукты
4f23125efe,other,Электроника
0a98d6d955,context,Продукты
a9855a33d7,other,Досуг
4ae236b73a,email,Бытовая техника
f7d0e1e6ef,context,Электроника
acee4c356b,other,Досуг
9febbabee1,other,Электроника
7cf4313fb7,other,Досуг
578b2077c6,other,Продукты
53a26b1f01,other,Бытовая техника
ee7059fe14,context,Электроника
8042a9ee92,other,Бытовая техника
6027cca1c7,other,Досуг
364499cacd,other,Досуг
3812d99545,other,Досуг
afca11d0ff,other,Товары для животных
cd246aee64,other,Бытовая техника
da88bbfe04,email,Продукты
fcce9ecc21,other,Электроника
5a4615c520,other,Товары для животных
63b425290e,other,Электроника
b7c08cbcee,other,Электроника
543b624bf2,email,Электроника
a5918f8129,other,Электроника
31780fd621,None,Электроника
1951f4edde,email,Товары для животных
306f6ff096,other,Электроника
6f9f15e164,context,Товары для животных
48321efa04,context,Бытовая техника
7f777d7070,other,Продукты
b9114ba3e7,other,Электроника
e47302956f,other,Продукты
641b1718c3,other,Товары для животных
976aba594b,None,Досуг
501ed8609e,other,Электроника
51ca278d8f,context,Досуг
ab88999d59,context,Бытовая техника
0ae1ea86e0,context,Бытовая техника
104993b37e,context,Бытовая техника
5864eeb629,context,Бытовая техника
d7d00701cc,context,Бытовая техника
160117945d,context,Товары для животных
6acfb0f749,other,Электроника
0b8813b698,other,Досуг
cf84377aba,other,Досуг
a4c55be9fc,other,Досуг
1a4dedfb18,context,Продукты
666f0abdb2,context,Строительство и ремонт
b3ddb76efd,other,Электроника
9d585d7e12,other,Электроника
3f225f5493,other,Электроника
14d7826a11,other,Бытовая техника
68e1c9968d,other,Бытовая техника
ac97185281,other,Электроника
eac1c59734,other,Строительство и ремонт
752c33c417,context,Электроника
abf51c497c,other,Досуг
9b888bb5dd,other,Электроника
bdecdf3aa8,other,Электроника
007394f015,email,Продукты
27093ee597,other,Товары для животных
7f4ad73c4e,other,Электроника
3c04d23f38,other,Продукты
2d3e4e79a6,other,Продукты
c12cb1ba84,other,Электроника
9634f458da,context,Электроника
a6373a1749,context,Досуг
10015b04c1,context,Электроника
f9901b02d9,other,Электроника
a04149bddd,context,Продукты
5004c480e6,other,Строительство и ремонт
812288a7c9,other,Товары для животных
1fed3cce30,context,Бытовая техника
3ccf328c0a,context,Бытовая техника
c3550ad228,context,Досуг
6988a607f3,other,Продукты
eb4eeee063,context,Электроника
2aacfbac00,other,Электроника
525df98566,other,Электроника
fbee59cb44,other,Электроника
5dd4350677,other,Продукты
1219de0fcf,email,Электроника
aa20ebab67,other,Бытовая техника
f4f43b89c8,other,Бытовая техника
0040888571,email,Электроника
e22ffd8a45,other,Досуг
ad607c6f49,other,Электроника
cf74e85949,other,Электроника
92467284b0,context,Строительство и ремонт
20b5f649f2,context,Бытовая техника
1493b4e86b,context,Продукты
6aee046c2d,other,Бытовая техника
ccbeb6cc57,other,Электроника
8931c25a63,other,Продукты
6adf82a008,other,Электроника
50532ce37b,context,Строительство и ремонт
29f34181d1,other,Товары для животных
de96f940b9,context,Бытовая техника
a46537fa75,other,Продукты
0404ef7427,context,Строительство и ремонт
89aa06de00,context,не определена
869e690a3a,other,Бытовая техника
25315cd838,other,Бытовая техника
5bf1a1c741,context,Бытовая техника
64c669ea58,context,Досуг
4a895af988,context,Электроника
cbb09deed7,other,Электроника
f2160e6e99,other,Электроника
5bf74fc8ef,other,Электроника
39896dbaca,other,Товары для животных
21b737a531,other,Бытовая техника
65a918b441,other,Бытовая техника
36f061367d,other,Бытовая техника
